gambitc-v4.8.5,tail:25,2.774829864501953
gambitc-v4.8.5,wc:inputs/bib:50,11.466414451599121
gambitc-v4.8.5,read1:2500,3.4010376930236816
gambitc-v4.8.5,conform:500,7.807974338531494
gambitc-v4.8.5,dynamic:500,11.69312334060669
gambitc-v4.8.5,earley:1,6.211474180221558
gambitc-v4.8.5,graphs:7:3,15.438127756118774
gambitc-v4.8.5,lattice:44:10,11.283287048339844
gambitc-v4.8.5,matrix:5:5:2500,5.693580865859985
gambitc-v4.8.5,maze:20:7:10000,3.055701494216919
gambitc-v4.8.5,mazefun:11:11:10000,5.492705345153809
gambitc-v4.8.5,nqueens:13:10,12.555546522140503
gambitc-v4.8.5,paraffins:23:10,3.9323179721832275
gambitc-v4.8.5,parsing:2500,3.840439558029175
gambitc-v4.8.5,peval:2000,4.121761798858643
gambitc-v4.8.5,primes:1000:10000,3.7886383533477783
gambitc-v4.8.5,quicksort:10000:2500,6.235619783401489
gambitc-v4.8.5,scheme:100000,5.745873212814331
gambitc-v4.8.5,slatex:500,7.156469106674194
gambitc-v4.8.5,nboyer:5:1,4.25468897819519
gambitc-v4.8.5,sboyer:5:1,2.818943977355957
gambitc-v4.8.5,gcbench:20:1,12.480180025100708
gambitc-v4.8.5,perm20:10:2:1,9.405911922454834
gauche-0.9.4,browse:2000,32.485009759
gauche-0.9.4,deriv:10000000,48.267467075
gauche-0.9.4,destruc:600:50:4000,41.065535664
gauche-0.9.4,diviter:1000:1000000,33.396534459
gauche-0.9.4,divrec:1000:1000000,39.68062955
gauche-0.9.4,puzzle:1000,41.779018005
gauche-0.9.4,triangl:22:1:50,31.059693304
gauche-0.9.4,tak:40:20:11:1,39.547245879
gauche-0.9.4,takl:40:20:12:1,80.263856039
gauche-0.9.4,ntakl:40:20:12:1,72.322561308
gauche-0.9.4,cpstak:40:20:11:1,224.451773377
gauche-0.9.4,ctak:32:16:8:1,38.926769009
gauche-0.9.4,fib:40:5,59.401460648
gauche-0.9.4,fibc:30:10,30.732576946
gauche-0.9.4,fibfp:35.0:10,15.565643788
gauche-0.9.4,sum:10000:200000,49.444633201
gauche-0.9.4,sumfp:1000000.0:500,21.788572237
gauche-0.9.4,fft:65536:100,17.69795982
gauche-0.9.4,mbrot:75:1000,33.69594551
gauche-0.9.4,mbrotZ:75:1000,66.585020995
gauche-0.9.4,nucleic:50,26.653977741
gauche-0.9.4,pi:50:500:50:2,0.671895969
gauche-0.9.4,pnpoly:1000000,33.616499657
gauche-0.9.4,ray:50,29.465885293
gauche-0.9.4,simplex:1000000,61.538004767
gauche-0.9.4,ack:3:12:2,144.973920166
gauche-0.9.4,array1:1000000:500,35.060257848
gauche-0.9.4,string:500000:25,0.359945856
gauche-0.9.4,sum1:25,2.002472374
gauche-0.9.4,cat:50,24.018099218
gauche-0.9.4,tail:25,2.630080553
gauche-0.9.4,wc:inputs/bib:50,33.176802975
gauche-0.9.4,read1:2500,3.566635171
gauche-0.9.4,compiler:2000,34.092356822
gauche-0.9.4,conform:500,60.730851578
gauche-0.9.4,earley:1,15.805928552
gauche-0.9.4,graphs:7:3,147.10259118
gauche-0.9.4,lattice:44:10,86.261695817
gauche-0.9.4,matrix:5:5:2500,50.335616529
gauche-0.9.4,maze:20:7:10000,23.291219856
gauche-0.9.4,mazefun:11:11:10000,39.992193463
gauche-0.9.4,nqueens:13:10,81.630131724
gauche-0.9.4,paraffins:23:10,12.939002477
gauche-0.9.4,parsing:2500,185.974893705
gauche-0.9.4,peval:2000,55.333680074
gauche-0.9.4,primes:1000:10000,20.37879167
gauche-0.9.4,quicksort:10000:2500,50.169552927
gauche-0.9.4,scheme:100000,44.075174542
gauche-0.9.4,slatex:500,19.461661834
gauche-0.9.4,nboyer:5:1,19.134260934
gauche-0.9.4,sboyer:5:1,16.764783944
gauche-0.9.4,perm20:10:2:1,33.883138826
gauche-0.9.4,equal:100:100:8:1000:2000:5000,19.71428995
gauche-0.9.4,bv2string:1000:1000:100,14.763741908
guile-2.0.11,browse:2000,44.637535736
guile-2.0.11,deriv:10000000,44.808088319
guile-2.0.11,destruc:600:50:4000,35.349770924
guile-2.0.11,diviter:1000:1000000,31.421855008
guile-2.0.11,divrec:1000:1000000,37.082078437
guile-2.0.11,puzzle:1000,67.661230699
guile-2.0.11,triangl:22:1:50,38.563694131
guile-2.0.11,tak:40:20:11:1,38.039659306
guile-2.0.11,takl:40:20:12:1,101.796788324
guile-2.0.11,ntakl:40:20:12:1,102.393796382
guile-2.0.11,cpstak:40:20:11:1,112.674214515
guile-2.0.11,ctak:32:16:8:1,234.590504798
guile-2.0.11,fib:40:5,75.827314244
guile-2.0.11,fibc:30:10,106.922199794
guile-2.0.11,fibfp:35.0:10,40.789634239
guile-2.0.11,sum:10000:200000,74.850314836
guile-2.0.11,sumfp:1000000.0:500,71.226573132
guile-2.0.11,fft:65536:100,21.618340119
guile-2.0.11,mbrot:75:1000,78.556103561
guile-2.0.11,mbrotZ:75:1000,89.654036479
guile-2.0.11,nucleic:50,39.135316877
guile-2.0.11,pi:50:500:50:2,1.205899929
guile-2.0.11,pnpoly:1000000,70.48682412
guile-2.0.11,ray:50,51.317042426
guile-2.0.11,simplex:1000000,56.828027953
guile-2.0.11,array1:1000000:500,45.07010018
guile-2.0.11,string:500000:25,0.269166769
guile-2.0.11,sum1:25,24.10920405
guile-2.0.11,cat:50,79.33299177
guile-2.0.11,wc:inputs/bib:50,69.90241497
guile-2.0.11,read1:2500,50.855586622
guile-2.0.11,compiler:2000,37.567523745
guile-2.0.11,conform:500,71.620522369
guile-2.0.11,dynamic:500,50.793284264
guile-2.0.11,earley:1,18.80445133
guile-2.0.11,graphs:7:3,75.627627034
guile-2.0.11,lattice:44:10,105.779188613
guile-2.0.11,matrix:5:5:2500,38.577238491
guile-2.0.11,maze:20:7:10000,32.594220083
guile-2.0.11,mazefun:11:11:10000,48.865028098
guile-2.0.11,nqueens:13:10,103.807703676
guile-2.0.11,paraffins:23:10,9.131923815
guile-2.0.11,parsing:2500,71.626137412
guile-2.0.11,peval:2000,68.611909579
guile-2.0.11,primes:1000:10000,28.896676884
guile-2.0.11,quicksort:10000:2500,68.18929185
guile-2.0.11,scheme:100000,51.783039025
guile-2.0.11,slatex:500,26.753705324
guile-2.0.11,nboyer:5:1,20.287163977
guile-2.0.11,sboyer:5:1,27.235298799
guile-2.0.11,gcbench:20:1,12.965946027
guile-2.0.11,perm20:10:2:1,50.00802645
guile-2.0.11,bv2string:1000:1000:100,12.312426491
ironscheme-1.0.101-0fdbfcf,browse:2000,25.702299
ironscheme-1.0.101-0fdbfcf,deriv:10000000,25.69688
ironscheme-1.0.101-0fdbfcf,destruc:600:50:4000,363.819584
ironscheme-1.0.101-0fdbfcf,diviter:1000:1000000,12.474601
ironscheme-1.0.101-0fdbfcf,divrec:1000:1000000,17.092185
ironscheme-1.0.101-0fdbfcf,triangl:22:1:50,114.272233
ironscheme-1.0.101-0fdbfcf,tak:40:20:11:1,89.982497
ironscheme-1.0.101-0fdbfcf,takl:40:20:12:1,14.845982
ironscheme-1.0.101-0fdbfcf,ntakl:40:20:12:1,17.151877
ironscheme-1.0.101-0fdbfcf,fib:40:5,333.548671
ironscheme-1.0.101-0fdbfcf,sum:10000:200000,348.836574
ironscheme-1.0.101-0fdbfcf,nucleic:50,576.655873
ironscheme-1.0.101-0fdbfcf,array1:1000000:500,204.006599
ironscheme-1.0.101-0fdbfcf,string:500000:25,1.490072
ironscheme-1.0.101-0fdbfcf,cat:50,130.099883
ironscheme-1.0.101-0fdbfcf,tail:25,2.503373
ironscheme-1.0.101-0fdbfcf,wc:inputs/bib:50,126.306466
ironscheme-1.0.101-0fdbfcf,read1:2500,90.064038
ironscheme-1.0.101-0fdbfcf,conform:500,53.369649
ironscheme-1.0.101-0fdbfcf,dynamic:500,97.47938
ironscheme-1.0.101-0fdbfcf,graphs:7:3,299.920626
ironscheme-1.0.101-0fdbfcf,lattice:44:10,78.731796
ironscheme-1.0.101-0fdbfcf,maze:20:7:10000,301.439506
ironscheme-1.0.101-0fdbfcf,mazefun:11:11:10000,192.967663
